date,baseline_60d,min_drop_0.5pct,min_drop_1.0pct,min_drop_2.0pct,min_drop_3.0pct,min_drop_4.0pct
2025-12-15,67095.94497367184,80124.02469929466,55287.67085714161,46343.412517413366,15276.265553725592,10795.15293347752
2025-12-16,70261.59831393554,84081.0913746243,52564.780077849944,46343.412517413366,15276.265553725592,10795.15293347752
2025-12-17,66756.64991943944,80145.11360703743,50142.639913181105,44050.71687742907,14827.056299807533,10795.15293347752
2025-12-18,70090.0016391147,84145.13567064774,50142.639913181105,44050.71687742907,14827.056299807533,10795.15293347752
2025-12-19,73594.44329879188,88350.46566226037,52305.96781301177,44050.71687742907,14827.056299807533,10795.15293347752
2025-12-22,77166.26913987889,92757.12009317437,49914.23819940728,44050.71687742907,14827.056299807533,10795.15293347752
2025-12-23,73310.6900547033,97304.52643842547,47420.92672090614,44050.71687742907,14827.056299807533,10795.15293347752
2025-12-24,76975.58411130426,102151.81342117023,49783.4699561935,46219.67310630596,15292.895240803422,10795.15293347752
2025-12-26,76828.2669575013,101353.15528387454,52262.808087246034,46219.67310630596,15292.895240803422,10795.15293347752
2025-12-29,73762.93888016479,110676.09398334433,52262.808087246034,46219.67310630596,15292.895240803422,10795.15293347752
2025-12-30,65934.35705251948,99477.475402584,54871.64117735985,48354.17290730818,15292.895240803422,10795.15293347752
2025-12-31,69198.9256932807,104425.87418436942,52288.639030760605,46201.671118475475,15292.895240803422,10795.15293347752
2026-01-02,69198.9256932807,104425.87418436942,52288.639030760605,46201.671118475475,15292.895240803422,10795.15293347752
2026-01-05,72640.10484664378,99244.27724275974,49758.845612531106,48487.8255628233,16014.83874954484,10795.15293347752
2026-01-06,76256.8540298483,95000.36309602077,47272.539945174314,50900.79165015328,16780.584354628256,10795.15293347752
2026-01-07,80062.35069467552,99524.27720016251,49553.38095119722,53407.99415773983,15989.851253731249,10343.30544725066
2026-01-08,76123.27762216705,104476.0788639817,51970.73734572482,50795.75910776376,15270.860504421453,10343.30544725066
2026-01-09,79901.04600420738,109693.3483679876,54492.41760599433,50795.75910776376,15270.860504421453,10343.30544725066
2026-01-12,83894.0117022125,115112.3732438517,51877.95552567549,50795.75910776376,15270.860504421453,10343.30544725066
2026-01-13,87497.1372004473,120517.06149120389,54313.59419852599,53231.397780614265,16001.552106276606,10343.30544725066
2026-01-14,91760.49840435077,126438.39649662537,56918.981600911444,53231.397780614265,16001.552106276606,10343.30544725066
2026-01-15,96236.5004372061,132563.45191000635,59745.930253241124,55837.75617692823,16001.552106276606,10343.30544725066
2026-01-16,91442.08685968202,126535.75801398158,56843.703511554,53152.714260573055,16001.552106276606,10343.30544725066
2026-01-20,87679.30818734388,120891.59000547437,54007.45274627728,50529.09611475078,16001.552106276606,10343.30544725066
2026-01-21,92060.46504061425,126933.1244469393,56705.38988235131,52982.4655531903,16001.552106276606,10343.30544725066
2026-01-22,96060.68152122974,133230.22939486953,59460.79882672832,52982.4655531903,16001.552106276606,10343.30544725066
2026-01-23,91258.52527649532,139852.89938782022,62379.144210545724,55576.55033880577,16650.073302680474,10020.879641568998
2026-01-26,86708.53386812314,146767.9710488239,65462.89238369602,58153.468809798345,17294.302920428618,10342.99445044307
2026-01-27,90820.63022377944,153964.13967122242,68546.96465043824,58153.468809798345,17294.302920428618,10342.99445044307
2026-01-28,95360.40823745259,161641.0197022474,71934.56516389191,61048.12245934438,17294.302920428618,10342.99445044307
2026-01-29,99746.74713556148,169317.112773938,68342.231300163,61048.12245934438,17294.302920428618,10342.99445044307
2026-01-30,104704.45615325187,177766.50890283508,64961.0234215035,58169.841336846715,16654.684893206915,10023.185436832218
